"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-02-02,50,"优",34,43,12,0.6,46,100,11
2014-02-03,71,"良",52,70,12,0.7,37,125,92
2014-02-04,61,"良",26,44,2,0.7,11,113,113
2014-02-05,44,"优",7,17,4,0.6,25,88,74
2014-02-06,24,"优",15,21,7,0.7,38,48,12
2014-02-07,38,"优",21,38,6,0.6,27,48,47
2014-02-08,25,"优",15,23,6,0.6,16,49,9
2014-02-09,28,"优",15,11,6,0.7,20,55,25
2014-02-10,25,"优",18,24,11,0.8,20,43,5
2014-02-11,51,"良",35,45,12,0.8,14,61,20
2014-02-12,42,"优",29,37,11,0.6,24,68,9
2014-02-13,38,"优",26,34,14,0.8,37,44,22
2014-02-14,29,"优",18,25,13,0.7,25,58,2
2014-02-15,50,"优",35,48,14,0.7,22,76,8
2014-02-16,45,"优",32,44,21,0.8,44,66,17
2014-02-17,68,"良",49,76,29,1.1,55,45,89
2014-02-18,50,"优",32,51,8,0.8,45,45,53
2014-02-19,21,"优",7,13,7,0.7,28,42,8
2014-02-20,44,"优",14,25,12,0.5,22,87,24
2014-02-21,60,"良",33,50,12,0.5,22,112,18
2014-02-22,49,"优",30,48,18,0.5,36,97,4
2014-02-23,50,"优",30,50,17,0.5,39,98,4
2014-02-24,53,"良",37,57,24,0.5,44,101,15
2014-02-25,72,"良",53,85,20,0.5,39,89,67
2014-02-26,83,"良",61,91,25,0.9,87,66,71
2014-02-27,56,"良",38,63,16,0.6,27,107,38
2014-02-28,54,"良",32,58,17,0.6,41,84,61
2014-03-01,63,"良",43,76,27,0.7,75,49,86
2014-03-02,39,"优",16,27,10,0.6,23,78,15
2014-03-03,49,"优",24,49,15,0.5,27,87,21
2014-03-04,63,"良",36,75,25,0.6,58,71,59
2014-03-05,57,"良",38,65,16,0.5,27,92,50
2014-03-06,50,"优",24,48,13,0.4,27,100,44
2014-03-07,35,"优",9,17,7,0.4,25,69,15
2014-03-08,37,"优",17,28,10,0.6,35,73,15
2014-03-09,46,"优",29,46,17,0.7,25,84,29
2014-03-10,50,"优",27,50,13,0.5,24,99,20
2014-03-11,70,"良",51,69,18,0.8,54,92,29
2014-03-12,98,"良",73,103,17,1.2,72,45,127
2014-03-13,83,"良",61,94,19,1.3,44,98,125
2014-03-14,92,"良",69,97,22,0.7,27,103,117
2014-03-15,63,"良",36,76,22,0.5,56,94,6
2014-03-16,87,"良",65,90,23,0.8,72,47,51
2014-03-17,93,"良",69,103,34,1,62,85,46
2014-03-18,82,"良",60,96,36,0.9,65,70,47
2014-03-19,61,"良",43,72,21,0.7,51,81,24
2014-03-20,58,"良",37,66,14,0.6,46,66,39
2014-03-21,68,"良",48,82,18,0.6,25,121,80
2014-03-22,62,"良",27,57,12,0.3,23,114,21
2014-03-23,58,"良",30,66,21,0.4,51,109,13
2014-03-24,105,"轻度污染",33,64,33,0.6,61,166,111
2014-03-25,80,"良",57,110,39,0.4,84,107,51
2014-03-26,72,"良",52,95,33,0.7,77,105,23
2014-03-27,80,"良",50,85,22,0.6,53,136,48
2014-03-28,76,"良",56,86,20,0.7,58,95,83
2014-03-29,58,"良",35,66,16,0.5,58,76,37
2014-03-30,72,"良",38,67,19,0.6,51,126,50
2014-03-31,82,"良",60,97,17,0.7,44,125,91
2014-04-01,55,"良",37,60,17,0.7,33,88,26
2014-04-02,60,"良",43,70,19,0.6,41,85,36
2014-04-03,64,"良",46,74,24,0.7,54,69,51
2014-04-04,76,"良",41,70,19,0.4,27,131,70
2014-04-05,86,"良",60,110,27,0.6,46,143,108
2014-04-06,69,"良",43,83,19,0.5,32,123,66
2014-04-07,58,"良",31,43,9,0.5,28,109,25
2014-04-08,82,"良",60,93,23,0.8,46,106,51
2014-04-09,77,"良",57,93,22,0.7,31,116,44
2014-04-10,80,"良",41,70,20,0.6,30,136,59
2014-04-11,68,"良",38,72,22,0.6,43,122,51
2014-04-12,57,"良",36,65,20,0.6,44,88,40
2014-04-13,53,"良",33,56,19,0.6,42,79,20
2014-04-14,56,"良",31,57,12,0.6,24,107,18
2014-04-15,80,"良",30,57,13,0.5,26,136,73
2014-04-16,64,"良",41,77,30,0.7,47,114,49
2014-04-17,54,"良",28,59,17,0.6,40,83,25
2014-04-18,53,"良",29,56,21,0.7,49,70,25
2014-04-19,52,"良",34,53,14,0.7,35,75,46
2014-04-20,58,"良",36,67,14,0.8,42,49,57
2014-04-21,58,"良",25,53,15,0.7,27,110,60
2014-04-22,55,"良",36,59,18,0.7,38,82,36
2014-04-23,54,"良",32,57,13,0.7,31,83,21
2014-04-24,56,"良",36,62,16,0.8,36,107,29
2014-04-25,65,"良",47,74,17,1,42,91,65
2014-04-26,62,"良",45,66,18,1.1,68,59,86
2014-04-27,77,"良",56,80,21,1.3,55,95,120
2014-04-28,77,"良",37,56,15,1,27,132,111
2014-04-29,68,"良",36,55,14,0.7,23,122,28
2014-04-30,58,"良",41,58,11,0.7,38,92,13
2014-05-01,38,"优",26,37,10,0.6,47,66,6
2014-05-02,75,"良",38,56,18,0.9,41,130,60
2014-05-03,75,"良",37,62,16,0.8,39,130,79
2014-05-04,58,"良",41,61,13,0.6,36,108,43
2014-05-05,48,"优",22,33,8,0.6,29,96,35
2014-05-06,72,"良",23,34,8,0.5,21,126,71
2014-05-07,47,"优",32,43,14,0.7,55,93,16
2014-05-08,74,"良",54,70,26,1.1,49,106,58
2014-05-09,44,"优",29,39,9,0.8,41,88,27
2014-05-10,52,"良",34,53,13,0.7,40,79,51
2014-05-11,49,"优",30,49,12,0.8,46,62,63
2014-05-12,30,"优",20,30,12,0.8,48,44,1
