"日期","AQI","质量等级","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
"2015-07-18",40,"优",19,40,4,0.5,15,62,41
"2015-07-19",34,"优",14,34,3,0.5,12,56,18
"2015-07-20",30,"优",6,16,4,0.5,24,30,17
"2015-07-21",32,"优",12,19,5,0.6,25,18,38
"2015-07-22",30,"优",12,30,5,0.5,22,43,28
"2015-07-23",25,"优",11,25,5,0.5,19,38,14
"2015-07-24",33,"优",13,33,6,0.5,19,47,45
"2015-07-25",40,"优",14,40,6,0.5,17,53,66
"2015-07-26",51,"良",20,51,6,0.5,16,56,112
"2015-07-27",58,"良",26,65,6,0.6,21,88,150
"2015-07-28",52,"良",26,53,5,0.6,28,78,132
"2015-07-29",55,"良",24,60,6,0.6,28,89,151
"2015-07-30",54,"良",23,57,6,0.6,22,99,156
"2015-07-31",62,"良",31,73,7,0.7,27,114,222
"2015-08-01",70,"良",39,90,7,0.7,29,110,230
"2015-08-02",67,"良",37,83,7,0.7,29,111,222
"2015-08-03",64,"良",36,77,7,0.7,29,116,226
"2015-08-04",63,"良",39,75,7,0.7,24,115,195
"2015-08-05",50,"优",31,50,7,0.6,22,82,84
"2015-08-06",37,"优",25,37,5,0.5,15,56,33
"2015-08-07",30,"优",9,30,5,0.5,10,22,14
"2015-08-08",22,"优",6,17,4,0.5,6,44,7
"2015-08-09",40,"优",28,13,5,0.4,15,62,103
"2015-08-10",33,"优",15,29,6,0.5,26,65,67
"2015-08-11",38,"优",26,36,8,0.5,25,65,56
"2015-08-12",50,"优",21,50,7,0.5,28,94,90
"2015-08-13",38,"优",20,38,6,0.5,28,59,35
"2015-08-14",38,"优",19,38,6,0.5,30,66,43
"2015-08-15",43,"优",20,43,7,0.5,24,77,80
"2015-08-16",39,"优",15,39,5,0.5,26,72,46
"2015-08-17",40,"优",16,37,6,0.6,24,80,67
"2015-08-18",41,"优",16,41,5,0.6,29,57,64
"2015-08-19",51,"良",28,52,5,0.8,36,59,122
"2015-08-20",45,"优",22,45,5,0.6,22,60,73
"2015-08-21",27,"优",8,27,5,0.4,13,32,8
"2015-08-22",21,"优",6,21,4,0.4,10,28,3
"2015-08-23",28,"优",10,28,5,0.5,19,37,14
"2015-08-24",35,"优",14,35,6,0.5,19,58,29
"2015-08-25",49,"优",20,49,6,0.6,23,88,83
"2015-08-26",54,"良",23,57,7,0.6,26,80,96
"2015-08-27",53,"良",25,55,6,0.6,24,65,102
"2015-08-28",55,"良",29,60,5,0.7,29,59,119
"2015-08-29",38,"优",19,38,4,0.8,27,60,57
"2015-08-30",41,"优",20,41,4,0.8,29,48,63
"2015-08-31",38,"优",21,38,4,0.8,28,49,52
"2015-09-01",50,"优",21,39,4,0.8,40,30,120
"2015-09-02",40,"优",13,32,4,0.8,32,40,70
"2015-09-03",42,"优",16,42,4,0.6,21,51,98
