"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-06-30,80,"良",59,84,8,0.9,58,76,100
2014-07-01,93,"良",69,103,10,1.3,54,99,124
2014-07-02,78,"良",57,92,10,1.1,49,60,130
2014-07-03,89,"良",45,66,8,0.9,37,147,119
2014-07-04,128,"轻度污染",98,130,11,1.1,40,113,173
2014-07-05,76,"良",56,101,11,1,44,81,122
2014-07-06,48,"优",30,46,6,0.9,29,96,31
2014-07-07,102,"轻度污染",69,103,15,1,39,162,135
2014-07-08,94,"良",56,84,9,0.6,27,153,121
2014-07-09,75,"良",47,79,8,0.7,27,130,98
2014-07-10,123,"轻度污染",73,122,11,1,45,185,165
2014-07-11,98,"良",74,114,6,1,39,151,110
2014-07-12,57,"良",36,63,6,0.7,28,107,73
2014-07-13,39,"优",21,26,5,0.8,30,77,29
2014-07-14,91,"良",25,41,9,0.7,26,149,112
2014-07-15,46,"优",19,29,6,0.7,40,92,47
2014-07-16,43,"优",20,43,6,0.7,37,58,46
2014-07-17,85,"良",28,63,7,0.6,34,142,114
2014-07-18,65,"良",25,54,11,0.5,31,118,87
2014-07-19,70,"良",30,61,10,0.5,32,124,93
2014-07-20,135,"轻度污染",56,103,11,0.7,41,198,183
2014-07-21,150,"轻度污染",53,96,11,0.6,36,215,186
2014-07-22,111,"轻度污染",38,70,11,0.6,32,172,161
2014-07-23,54,"良",26,54,21,0.5,26,105,64
2014-07-24,36,"优",20,36,8,0.5,27,54,16
2014-07-25,59,"良",35,57,6,0.7,21,111,77
2014-07-26,116,"轻度污染",88,114,18,1,38,169,130
2014-07-27,83,"良",41,59,7,0.8,31,139,91
2014-07-28,115,"轻度污染",38,63,10,0.8,30,176,127
2014-07-29,100,"良",29,59,11,0.7,29,160,113
2014-07-30,104,"轻度污染",36,69,14,0.6,28,164,158
2014-07-31,42,"优",24,42,9,0.5,21,78,26
2014-08-01,27,"优",16,27,8,0.6,22,36,19
2014-08-02,45,"优",28,45,6,0.7,18,76,43
2014-08-03,83,"良",34,63,9,0.8,25,140,110
2014-08-04,119,"轻度污染",58,105,14,0.9,39,181,151
