"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-03-17,169,"中度污染",129,268,73,2,67,52,157
2014-03-18,122,"轻度污染",66,194,52,1.4,57,66,93
2014-03-19,96,"良",72,108,48,1.4,72,52,103
2014-03-20,58,"良",37,66,27,1,45,69,38
2014-03-21,123,"轻度污染",93,136,59,1.9,74,74,182
2014-03-22,121,"轻度污染",92,182,46,1.4,60,73,165
2014-03-23,212,"重度污染",162,233,79,2.5,90,94,184
2014-03-24,184,"中度污染",139,174,65,1.6,70,105,179
2014-03-25,229,"重度污染",179,235,68,1.8,90,95,179
2014-03-26,252,"重度污染",202,253,59,2,82,106,178
2014-03-27,219,"重度污染",169,242,49,2.4,87,72,175
2014-03-28,235,"重度污染",185,272,53,3.2,107,32,185
2014-03-29,171,"中度污染",130,158,36,2.7,61,81,165
2014-03-30,149,"轻度污染",114,166,31,1.8,65,90,176
2014-03-31,192,"中度污染",144,223,48,1.7,76,97,187
2014-04-01,148,"轻度污染",114,147,39,1.3,58,117,182
2014-04-02,127,"轻度污染",97,168,35,1.1,54,86,173
2014-04-03,83,"良",33,117,13,0.7,31,78,115
2014-04-04,95,"良",47,140,32,0.9,41,82,131
2014-04-05,104,"轻度污染",33,159,16,0.8,35,80,148
2014-04-06,115,"轻度污染",68,180,40,1.1,45,95,173
2014-04-07,118,"轻度污染",90,166,41,1.3,49,99,170
2014-04-08,189,"中度污染",142,228,53,1.8,75,138,177
2014-04-09,168,"中度污染",127,218,33,1.6,42,124,178
2014-04-10,158,"中度污染",68,266,30,1.4,47,84,176
2014-04-11,96,"良",72,123,57,2.2,87,40,123
2014-04-12,114,"轻度污染",86,159,43,1.7,91,72,146
2014-04-13,199,"中度污染",149,195,44,1.7,72,120,176
2014-04-14,171,"中度污染",129,175,30,1.4,51,123,176
2014-04-15,102,"轻度污染",77,153,38,1.1,63,91,128
2014-04-16,115,"轻度污染",72,181,52,1.7,77,76,175
2014-04-17,145,"轻度污染",111,166,40,2.3,80,50,168
2014-04-18,118,"轻度污染",90,116,32,1.5,55,78,158
2014-04-19,82,"良",61,111,28,1.4,70,68,154
2014-04-20,104,"轻度污染",78,127,21,1.5,67,87,161
2014-04-21,152,"中度污染",116,177,30,1.4,57,99,176
2014-04-22,123,"轻度污染",93,140,37,1.5,45,113,160
2014-04-23,136,"轻度污染",104,150,28,1.1,32,107,172
2014-04-24,120,"轻度污染",91,131,45,1.2,48,147,166
2014-04-25,100,"良",75,141,46,1.2,56,138,145
2014-04-26,64,"良",43,78,11,1.3,32,92,93
2014-04-27,98,"良",73,114,31,2.3,50,76,156
2014-04-28,78,"良",55,105,25,1.3,55,96,114
2014-04-29,93,"良",69,132,36,1.3,60,136,115
2014-04-30,105,"轻度污染",76,137,36,1.2,53,165,115
2014-05-01,107,"轻度污染",80,159,45,1.3,41,168,90
2014-05-02,58,"良",29,65,5,0.7,21,106,24
2014-05-03,97,"良",40,143,21,1,36,98,140
2014-05-04,72,"良",29,94,4,0.7,20,76,103
2014-05-05,60,"良",32,69,19,1,40,86,71
2014-05-06,95,"良",71,140,51,1.4,58,94,126
2014-05-07,99,"良",74,114,22,1.6,43,108,121
2014-05-08,81,"良",60,88,26,1.5,52,104,68
2014-05-09,76,"良",52,101,31,1.4,49,106,91
2014-05-10,62,"良",39,74,19,1.1,44,99,98
2014-05-11,44,"优",29,21,8,1.1,26,88,41
2014-05-12,63,"良",46,71,22,1.3,37,111,53
2014-05-13,90,"良",67,129,35,1.2,54,135,111
2014-05-14,65,"良",31,80,11,0.7,33,85,63
2014-05-15,114,"轻度污染",75,179,42,1.4,63,86,164
2014-05-16,109,"轻度污染",76,167,42,1.8,61,107,131
2014-05-17,74,"良",53,97,26,1.5,65,90,61
2014-05-18,98,"良",66,128,56,1.3,58,158,125
2014-05-19,141,"轻度污染",108,183,45,1.7,50,140,167
2014-05-20,156,"中度污染",119,174,24,1.8,41,124,173
2014-05-21,204,"重度污染",154,215,36,2.1,65,141,184
2014-05-22,149,"轻度污染",114,176,25,1.3,56,124,162
2014-05-23,130,"轻度污染",99,169,40,1.4,53,156,171
2014-05-24,96,"良",72,108,17,1.1,46,119,150
2014-05-25,146,"轻度污染",112,172,13,1.2,47,82,168
2014-05-26,82,"良",47,114,32,1.2,53,102,67
2014-05-27,128,"轻度污染",66,205,27,1.3,51,92,124
2014-05-28,81,"良",46,112,25,1.1,59,114,64
2014-05-29,107,"轻度污染",61,133,36,1.3,61,168,77
2014-05-30,126,"轻度污染",96,197,50,2.1,66,189,103
2014-05-31,157,"中度污染",120,213,34,2.2,73,155,151
2014-06-01,86,"良",64,114,15,1.5,26,126,111
2014-06-02,59,"良",30,53,11,1.1,21,111,66
2014-06-03,71,"良",51,83,21,1.4,38,125,94
2014-06-04,92,"良",68,109,34,1.8,53,138,129
2014-06-05,107,"轻度污染",40,67,20,1.3,32,168,127
2014-06-06,97,"良",73,122,36,1.5,41,112,118
2014-06-07,47,"优",17,27,6,0.8,28,94,33
2014-06-08,81,"良",58,98,30,1.2,49,137,88
2014-06-09,109,"轻度污染",49,78,20,1.3,41,170,147
2014-06-10,79,"良",58,84,17,1.5,38,120,108
2014-06-11,101,"轻度污染",76,89,17,1.5,37,137,149
2014-06-12,103,"轻度污染",71,100,26,1.8,46,163,111
2014-06-13,73,"良",39,83,24,1.6,48,128,58
2014-06-14,126,"轻度污染",38,73,19,1.3,43,189,121
2014-06-15,115,"轻度污染",72,130,24,1.4,43,177,104
2014-06-16,141,"轻度污染",108,137,14,1.4,26,184,155
2014-06-17,122,"轻度污染",93,124,20,1.7,36,164,163
2014-06-18,130,"轻度污染",99,129,17,1.9,47,136,173
2014-06-19,101,"轻度污染",76,101,22,1.6,47,102,140
2014-06-20,54,"良",31,50,12,1.2,36,105,77
2014-06-21,69,"良",43,64,14,1,31,123,124
2014-06-22,93,"良",46,73,11,1,39,151,157
2014-06-23,111,"轻度污染",38,61,19,1.2,39,172,169
2014-06-24,120,"轻度污染",52,94,30,1.4,45,182,145
2014-06-25,97,"良",73,109,29,1.4,54,137,147
2014-06-26,140,"轻度污染",101,128,18,1.6,40,204,181
2014-06-27,80,"良",28,63,10,0.9,39,136,138
2014-06-28,78,"良",40,88,29,1.3,57,133,107
2014-06-29,111,"轻度污染",54,145,30,1.6,68,172,137
2014-06-30,127,"轻度污染",54,114,36,1.4,49,190,157
2014-07-01,118,"轻度污染",78,140,38,1.4,46,180,157
2014-07-02,93,"良",59,82,10,1.2,30,151,161
2014-07-03,149,"轻度污染",114,136,32,1.6,42,155,179
2014-07-04,177,"中度污染",134,156,7,1.8,57,127,186
2014-07-05,134,"轻度污染",103,137,10,1.9,58,151,184
2014-07-06,125,"轻度污染",87,109,19,1.2,33,187,164
2014-07-07,133,"轻度污染",63,100,41,1.2,41,196,163
2014-07-08,150,"轻度污染",115,156,21,1.5,40,187,174
2014-07-09,72,"良",34,94,18,1.3,62,110,95
2014-07-10,114,"轻度污染",32,84,25,1.5,37,175,159
2014-07-11,141,"轻度污染",74,115,22,1.6,31,205,150
2014-07-12,138,"轻度污染",92,140,34,2.6,38,202,171
2014-07-13,111,"轻度污染",71,106,26,1.6,41,172,167
2014-07-14,136,"轻度污染",62,133,40,1.4,59,200,162
2014-07-15,119,"轻度污染",41,74,20,1,22,181,177
2014-07-16,116,"轻度污染",88,115,26,1.3,37,153,172
2014-07-17,98,"良",54,76,12,1.3,32,157,147
2014-07-18,120,"轻度污染",91,123,8,1.2,36,166,168
2014-07-19,111,"轻度污染",83,114,10,1.1,30,172,160
2014-07-20,88,"良",51,87,14,1,24,145,131
2014-07-21,85,"良",63,98,10,1.2,30,137,128
2014-07-22,63,"良",31,75,18,1.4,54,71,83
2014-07-23,63,"良",27,66,23,1.5,43,116,97
2014-07-24,73,"良",53,96,22,1.8,51,97,128
2014-07-25,106,"轻度污染",63,116,32,2.3,45,167,164
2014-07-26,123,"轻度污染",67,110,29,1.4,33,185,141
2014-07-27,128,"轻度污染",97,139,29,1.4,33,178,146
2014-07-28,149,"轻度污染",114,149,23,1.4,30,190,176
2014-07-29,165,"中度污染",125,179,34,1.9,34,170,184
2014-07-30,117,"轻度污染",89,124,14,1.8,33,156,170
2014-07-31,115,"轻度污染",87,112,20,1.6,34,123,162
2014-08-01,80,"良",59,87,12,1.4,33,82,140
2014-08-02,64,"良",46,77,16,1.1,32,116,99
2014-08-03,86,"良",64,122,23,2,48,127,111
