"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-03-19,90,"良",67,101,19,1.2,68,94,87
2014-03-20,102,"轻度污染",77,117,20,1.4,63,60,173
2014-03-21,68,"良",49,67,11,0.7,29,77,76
2014-03-22,74,"良",54,75,14,0.9,50,73,59
2014-03-23,108,"轻度污染",81,119,31,1.1,80,157,124
2014-03-24,116,"轻度污染",61,88,26,1,65,178,131
2014-03-25,83,"良",59,87,27,1,78,140,56
2014-03-26,96,"良",67,93,29,1,71,155,70
2014-03-27,68,"良",49,71,22,0.9,60,96,33
2014-03-28,52,"良",37,52,15,0.8,48,54,21
2014-03-29,61,"良",44,58,14,0.9,58,34,45
2014-03-30,53,"良",37,52,11,1.1,55,30,21
2014-03-31,42,"优",29,40,8,1,55,48,15
2014-04-01,55,"良",39,54,9,1.3,53,27,29
2014-04-02,50,"优",35,48,11,1.3,60,46,18
2014-04-03,48,"优",34,48,9,1.3,62,63,17
2014-04-04,81,"良",60,81,15,1,62,113,91
2014-04-05,108,"轻度污染",70,96,24,0.9,69,169,152
2014-04-06,87,"良",65,82,14,0.9,65,102,114
2014-04-07,76,"良",56,72,16,0.9,55,59,67
2014-04-08,85,"良",63,86,16,1,67,45,58
2014-04-09,106,"轻度污染",80,104,24,1.2,77,119,97
2014-04-10,67,"良",48,71,21,0.8,58,103,38
2014-04-11,61,"良",44,66,22,0.8,55,67,30
2014-04-12,62,"良",44,69,22,0.8,57,77,52
2014-04-13,88,"良",65,100,31,1,60,130,112
2014-04-14,88,"良",66,95,22,1.1,60,84,78
2014-04-15,60,"良",41,63,19,0.8,50,112,29
2014-04-16,64,"良",47,68,19,0.8,51,80,53
2014-04-17,62,"良",45,68,25,0.8,52,100,46
2014-04-18,56,"良",40,61,21,0.7,47,97,31
2014-04-19,54,"良",38,59,21,0.7,45,70,59
2014-04-20,81,"良",60,90,29,1,56,34,128
2014-04-21,52,"良",35,53,18,0.8,40,49,35
2014-04-22,56,"良",40,60,18,1,46,33,39
2014-04-23,58,"良",41,55,15,1.1,47,21,29
2014-04-24,74,"良",54,76,17,0.9,56,39,61
2014-04-25,64,"良",46,65,20,0.9,49,39,64
2014-04-26,48,"优",33,48,14,0.9,52,48,38
2014-04-27,52,"良",34,53,17,1.1,40,76,41
2014-04-28,78,"良",37,56,17,1.1,33,134,113
2014-04-29,82,"良",59,83,23,1.1,47,138,69
2014-04-30,55,"良",39,49,8,1,38,83,8
2014-05-01,41,"优",29,39,12,1,36,39,9
2014-05-02,51,"良",34,51,14,1.1,43,81,13
2014-05-03,102,"轻度污染",45,68,22,1.1,54,162,150
2014-05-04,62,"良",45,65,16,1,46,90,67
2014-05-05,33,"优",16,25,7,0.9,30,66,10
2014-05-06,45,"优",31,41,10,1,40,35,18
2014-05-07,51,"良",36,48,10,1.2,51,30,25
2014-05-08,57,"良",41,57,16,1.3,53,27,35
2014-05-09,37,"优",26,36,15,1.1,51,25,13
2014-05-10,34,"优",23,34,14,0.8,39,50,15
2014-05-11,33,"优",22,33,12,0.8,40,39,11
2014-05-12,65,"良",47,63,14,1.1,46,42,60
2014-05-13,73,"良",54,81,20,1.2,46,59,53
2014-05-14,40,"优",23,40,13,0.8,32,78,21
2014-05-15,52,"良",33,53,17,1,46,96,31
2014-05-16,52,"良",35,55,18,1,45,37,23
2014-05-17,33,"优",18,33,11,0.7,35,54,14
2014-05-18,43,"优",27,43,17,0.9,50,39,17
2014-05-19,47,"优",31,47,14,0.9,54,60,21
2014-05-20,56,"良",40,55,19,1.1,64,45,34
2014-05-21,44,"优",30,44,19,1,48,41,16
2014-05-22,34,"优",19,34,12,0.8,42,40,14
2014-05-23,46,"优",29,46,15,1,46,29,30
2014-05-24,44,"优",28,44,16,0.9,39,35,25
2014-05-25,43,"优",22,37,13,0.8,27,86,20
2014-05-26,49,"优",31,49,16,0.8,33,91,21
2014-05-27,88,"良",65,99,34,1,54,144,55
2014-05-28,68,"良",42,68,22,0.9,42,122,47
2014-05-29,54,"良",37,58,21,1,39,86,24
2014-05-30,46,"优",29,46,19,0.9,34,84,18
2014-05-31,74,"良",25,41,13,0.7,26,129,62
2014-06-01,57,"良",20,32,14,0.7,23,108,63
2014-06-02,60,"良",21,34,11,0.6,21,112,67
2014-06-03,37,"优",22,37,13,0.8,38,55,11
2014-06-04,102,"轻度污染",37,58,21,0.9,40,162,153
2014-06-05,45,"优",20,35,14,0.8,23,89,25
2014-06-06,45,"优",28,45,21,1,54,31,33
2014-06-07,71,"良",52,72,23,1.2,71,58,90
2014-06-08,96,"良",56,75,13,1.1,41,155,118
2014-06-09,125,"轻度污染",42,56,15,1,39,188,164
2014-06-10,73,"良",38,57,18,1,49,128,98
2014-06-11,67,"良",48,63,13,1.1,53,40,71
2014-06-12,84,"良",47,67,12,1,45,141,74
2014-06-13,118,"轻度污染",68,101,18,1.1,63,180,120
2014-06-14,125,"轻度污染",64,97,19,0.9,49,188,118
2014-06-15,112,"轻度污染",65,95,20,1,43,173,101
2014-06-16,142,"轻度污染",72,106,23,1,37,206,156
2014-06-17,43,"优",21,38,13,0.8,33,86,22
2014-06-18,49,"优",29,49,14,0.9,39,87,40
2014-06-19,41,"优",20,37,13,0.8,32,81,27
2014-06-20,37,"优",22,37,10,0.8,31,62,31
2014-06-21,36,"优",22,34,8,0.9,34,72,19
2014-06-22,36,"优",25,36,13,0.9,38,49,21
2014-06-23,34,"优",21,34,15,0.9,34,59,23
2014-06-24,35,"优",20,35,14,0.8,33,59,22
2014-06-25,44,"优",27,44,14,0.9,39,41,37
2014-06-26,69,"良",26,47,14,0.8,30,123,108
2014-06-27,108,"轻度污染",25,45,13,0.7,29,169,172
2014-06-28,109,"轻度污染",29,49,18,0.8,33,170,148
2014-06-29,83,"良",25,44,17,0.7,31,140,114
2014-06-30,34,"优",15,31,12,0.7,22,68,21
2014-07-01,37,"优",20,37,19,0.7,30,52,22
2014-07-02,47,"优",22,38,20,0.7,34,93,32
2014-07-03,70,"良",24,42,12,0.7,29,124,73
2014-07-04,88,"良",23,41,14,0.7,26,146,123
2014-07-05,89,"良",22,44,12,0.6,24,147,145
2014-07-06,91,"良",28,52,15,0.7,27,149,142
2014-07-07,72,"良",51,79,18,0.9,55,126,79
2014-07-08,107,"轻度污染",67,87,17,1,55,168,133
2014-07-09,191,"中度污染",55,76,15,0.9,51,256,189
2014-07-10,102,"轻度污染",37,56,14,0.8,44,162,146
2014-07-11,34,"优",23,34,11,0.7,34,55,19
2014-07-12,44,"优",24,44,16,0.8,32,54,45
2014-07-13,42,"优",21,37,13,0.7,26,83,41
2014-07-14,50,"优",18,36,13,0.6,23,99,50
2014-07-15,55,"良",21,40,11,0.7,28,106,62
2014-07-16,63,"良",20,37,14,0.7,26,116,88
2014-07-17,58,"良",28,51,14,0.7,33,109,66
2014-07-18,29,"优",16,29,8,0.6,20,47,16
2014-07-19,34,"优",16,34,11,0.6,23,55,25
2014-07-20,57,"良",27,45,13,0.7,38,108,72
2014-07-21,67,"良",49,79,28,1,54,82,90
2014-07-22,136,"轻度污染",70,96,27,1.1,50,200,173
2014-07-23,119,"轻度污染",67,100,30,0.9,43,181,181
2014-07-24,142,"轻度污染",58,87,19,0.8,36,206,183
2014-07-25,120,"轻度污染",40,56,12,0.7,36,182,173
2014-07-26,45,"优",24,39,11,0.7,32,90,23
2014-07-27,42,"优",17,31,11,0.6,23,84,19
2014-07-28,92,"良",26,44,18,0.7,30,150,93
2014-07-29,156,"中度污染",40,66,24,0.8,42,221,178
2014-07-30,180,"中度污染",61,87,21,0.8,42,245,188
2014-07-31,160,"中度污染",56,85,24,0.8,40,225,182
2014-08-01,123,"轻度污染",52,80,20,0.8,33,185,171
2014-08-02,182,"中度污染",52,76,21,0.8,37,247,185
2014-08-03,186,"中度污染",61,78,16,0.9,40,251,185
2014-08-04,98,"良",47,64,15,0.9,38,157,125
2014-08-05,86,"良",41,59,17,0.8,42,143,134
2014-08-06,53,"良",34,52,11,0.8,40,103,64
2014-08-07,55,"良",39,57,16,0.9,44,91,69
2014-08-08,115,"轻度污染",35,50,13,0.8,41,176,179
2014-08-09,62,"良",24,42,15,0.7,30,114,102
2014-08-10,68,"良",24,42,13,0.7,23,121,99
2014-08-11,67,"良",27,46,16,0.8,27,120,78
2014-08-12,43,"优",24,43,12,0.8,27,82,36
2014-08-13,29,"优",19,29,8,0.8,30,28,14
2014-08-14,39,"优",25,39,12,0.8,32,52,38
2014-08-15,77,"良",29,46,11,0.8,31,132,110
2014-08-16,56,"良",31,51,18,0.8,36,107,51
2014-08-17,67,"良",34,57,22,0.8,35,120,101
2014-08-18,85,"良",27,49,11,0.7,30,142,162
2014-08-19,37,"优",22,35,10,0.8,28,73,35
2014-08-20,26,"优",18,25,8,0.9,35,14,14
2014-08-21,50,"优",31,46,18,0.9,37,99,27
2014-08-22,53,"良",34,51,17,0.9,45,104,39
2014-08-23,67,"良",35,53,18,0.8,38,120,77
2014-08-24,76,"良",22,36,16,0.6,27,131,144
2014-08-25,96,"良",29,47,21,0.7,36,155,160
2014-08-26,115,"轻度污染",30,49,22,0.7,37,177,170
2014-08-27,47,"优",20,39,16,0.6,26,94,40
2014-08-28,33,"优",15,33,14,0.6,23,66,18
2014-08-29,99,"良",26,46,15,0.7,30,159,164
2014-08-30,105,"轻度污染",34,57,22,0.7,41,166,162
2014-08-31,49,"优",26,43,13,0.8,37,97,47
2014-09-01,46,"优",24,43,16,0.8,30,91,51
2014-09-02,115,"轻度污染",44,67,19,0.9,40,176,188
2014-09-03,99,"良",32,56,17,0.8,30,159,185
